date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:55:45	67752/67752	---M--	200	added ('OK')	image/jpeg	etag:%22108a8-61865bd1075c0%22	https://fiatoairportcity.com.vn/wp-content/uploads/404181789_308228902084280_4364715475598972113_n-1.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/404181789_308228902084280_4364715475598972113_n-1.jpg	(from https://fiatoairportcity.com.vn/)
02:55:45	212959/212959	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:48%20GMT	https://fiatoairportcity.com.vn/he-long-mon-da-tien-ich-tren-cao-tien-phong-tai-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/he-long-mon-da-tien-ich-tren-cao-tien-phong-tai-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:45	984758/984758	---M--	200	added ('OK')	image/jpeg	etag:%22f06b6-61865c0ff8a40%22	https://fiatoairportcity.com.vn/wp-content/uploads/PC10_SCTE-1-scaled.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/PC10_SCTE-1-scaled.jpg	(from https://fiatoairportcity.com.vn/)
02:55:45	106139/106139	---M--	200	added ('OK')	image/jpeg	etag:%2219e9b-61865bf544b40%22	https://fiatoairportcity.com.vn/wp-content/uploads/image-20231106131716-2.jpeg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/image-20231106131716-2.jpg	(from https://fiatoairportcity.com.vn/)
02:55:45	212712/212712	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:48%20GMT	https://fiatoairportcity.com.vn/bieu-tuong-hinh-doi-canh-fiato-city-sap-vuon-cao-tren-bau-troi-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/bieu-tuong-hinh-doi-canh-fiato-city-sap-vuon-cao-tren-bau-troi-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:45	87013/87013	---M--	200	added ('OK')	image/jpeg	etag:%22153e5-61865b6dd8bc0%22	https://fiatoairportcity.com.vn/wp-content/uploads/12-2196.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/12-2196.jpg	(from https://fiatoairportcity.com.vn/)
02:55:46	65046/65046	---M--	200	added ('OK')	image/jpeg	etag:%22fe16-61865bdf55780%22	https://fiatoairportcity.com.vn/wp-content/uploads/cong-dong-cu-dan-hien-huu-ti-le-lap-day-len-den-60-tai-khu-thang-long-home-hiep-phuoc-trung-tam-thi-tran-hiep-phuoc-.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/cong-dong-cu-dan-hien-huu-ti-le-lap-day-len-den-60-tai-khu-thang-long-home-hiep-phuoc-trung-tam-thi-tran-hiep-phuoc-.jpg	(from https://fiatoairportcity.com.vn/)
02:55:46	212038/212038	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:48%20GMT	https://fiatoairportcity.com.vn/vi-tri-da-ket-noi-thuc-day-nhip-song-nang-dong-tai-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/vi-tri-da-ket-noi-thuc-day-nhip-song-nang-dong-tai-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:46	205112/205112	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:49%20GMT	https://fiatoairportcity.com.vn/dong-nai-639-ty-xay-dung-duong-ton-duc-thang-huyen-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/dong-nai-639-ty-xay-dung-duong-ton-duc-thang-huyen-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:46	213502/213502	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:49%20GMT	https://fiatoairportcity.com.vn/fiato-city-tam-diem-nhip-song-nang-dong-hang-dau-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/fiato-city-tam-diem-nhip-song-nang-dong-hang-dau-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:46	471953/471953	---M--	200	added ('OK')	image/jpeg	etag:%2273391-61865bdd6d300%22	https://fiatoairportcity.com.vn/wp-content/uploads/can-ho-van-duoc-uu-tien-lua-chon-tai-cac-do-thi-lon-1.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/can-ho-van-duoc-uu-tien-lua-chon-tai-cac-do-thi-lon-1.jpg	(from https://fiatoairportcity.com.vn/)
02:55:46	489821/489821	---M--	200	added ('OK')	image/jpeg	etag:%227795d-61865bfbf1b00%22	https://fiatoairportcity.com.vn/wp-content/uploads/IMG_5304-scaled.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/IMG_5304-scaled.jpg	(from https://fiatoairportcity.com.vn/)
02:55:49	409670/409670	---M--	200	added ('OK')	image/jpeg	etag:%2264046-61865c3341d80%22	https://fiatoairportcity.com.vn/wp-content/uploads/z4697852376484_8c5b6f12cb5d0ee2d7478bbdbf754cb4.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/z4697852376484_8c5b6f12cb5d0ee2d7478bbdbf754cb4.jpg	(from https://fiatoairportcity.com.vn/)
02:55:49	214207/214207	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:49%20GMT	https://fiatoairportcity.com.vn/can-ho-van-duoc-uu-tien-lua-chon-tai-cac-do-thi-lon/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/can-ho-van-duoc-uu-tien-lua-chon-tai-cac-do-thi-lon/index.html	(from https://fiatoairportcity.com.vn/)
02:55:49	232397/232397	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:50%20GMT	https://fiatoairportcity.com.vn/chiem-nguong-thiet-ke-can-ho-mau-fiato-city-xung-tam-bieu-tuong-nhip-song-thoi-dai/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/chiem-nguong-thiet-ke-can-ho-mau-fiato-city-xung-tam-bieu-tuong-nhip-song-thoi-dai/index.html	(from https://fiatoairportcity.com.vn/)
02:55:49	214371/214371	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:50%20GMT	https://fiatoairportcity.com.vn/thoi-cua-bat-dong-san-mat-thay-tay-so/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/thoi-cua-bat-dong-san-mat-thay-tay-so/index.html	(from https://fiatoairportcity.com.vn/)
02:55:50	300611/300611	---M--	200	added ('OK')	image/png	etag:%2249643-61865c28c44c0%22	https://fiatoairportcity.com.vn/wp-content/uploads/Thiet-ke-chua-co-ten-31.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/Thiet-ke-chua-co-ten-31.png	(from https://fiatoairportcity.com.vn/)
02:55:50	328900/328900	---M--	200	added ('OK')	image/png	etag:%22504c4-61865c28c44c0%22	https://fiatoairportcity.com.vn/wp-content/uploads/Thiet-ke-chua-co-ten-30.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/Thiet-ke-chua-co-ten-30.png	(from https://fiatoairportcity.com.vn/)
02:55:50	213413/213413	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:53%20GMT	https://fiatoairportcity.com.vn/nhu-cau-thue-lon-bat-dong-san-nha-o-khu-vuc-nay-nhieu-tiem-nang-cho-nha-dau-tu/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/nhu-cau-thue-lon-bat-dong-san-nha-o-khu-vuc-nay-nhieu-tiem-nang-cho-nha-dau-tu/index.html	(from https://fiatoairportcity.com.vn/)
02:55:50	212473/212473	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:53%20GMT	https://fiatoairportcity.com.vn/he-ban-cong-lien-thong-gan-ket-tinh-than-cho-gia-chu-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/he-ban-cong-lien-thong-gan-ket-tinh-than-cho-gia-chu-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:51	213509/213509	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:53%20GMT	https://fiatoairportcity.com.vn/365-ngay-song-can-bang-voi-ho-boi-vo-cuc-tang-thuong-tai-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/365-ngay-song-can-bang-voi-ho-boi-vo-cuc-tang-thuong-tai-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:51	10075820/10075820	---M--	200	added ('OK')	image/png	etag:%2299beac-61865bf544b40%22	https://fiatoairportcity.com.vn/wp-content/uploads/ho-boi-new.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/ho-boi-new.png	(from https://fiatoairportcity.com.vn/)
02:55:51	213436/213436	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:54%20GMT	https://fiatoairportcity.com.vn/trai-nghiem-he-tien-ich-dac-quyen-cho-chuyen-gia-an-cu-tai-fiato-city-2/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/trai-nghiem-he-tien-ich-dac-quyen-cho-chuyen-gia-an-cu-tai-fiato-city-2/index.html	(from https://fiatoairportcity.com.vn/)
02:55:51	213368/213368	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:54%20GMT	https://fiatoairportcity.com.vn/moi-truong-cho-con-phat-trien-toan-dien-giua-cong-dong-tinh-hoa-fiato-city-2/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/moi-truong-cho-con-phat-trien-toan-dien-giua-cong-dong-tinh-hoa-fiato-city-2/index.html	(from https://fiatoairportcity.com.vn/)
02:55:51	665884/665884	---M--	200	added ('OK')	image/jpeg	etag:%22a291c-61865c14bd580%22	https://fiatoairportcity.com.vn/wp-content/uploads/PC10_SCTE.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/PC10_SCTE.jpg	(from https://fiatoairportcity.com.vn/)
02:55:51	1320911/1320911	---M--	200	added ('OK')	image/jpeg	etag:%221427cf-61865c2217500%22	https://fiatoairportcity.com.vn/wp-content/uploads/Pc_Streetview-copy-scaled.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/Pc_Streetview-copy-scaled.jpg	(from https://fiatoairportcity.com.vn/)
02:55:52	651420/651420	---M--	200	added ('OK')	image/jpeg	etag:%229f09c-61865c14bd580%22	https://fiatoairportcity.com.vn/wp-content/uploads/PC12_Shophouse_FINAL-2.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/PC12_Shophouse_FINAL-2.jpg	(from https://fiatoairportcity.com.vn/)
02:55:54	213399/213399	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:55%20GMT	https://fiatoairportcity.com.vn/trai-nghiem-he-tien-ich-dac-quyen-cho-chuyen-gia-an-cu-tai-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/trai-nghiem-he-tien-ich-dac-quyen-cho-chuyen-gia-an-cu-tai-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:54	214236/214236	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:55%20GMT	https://fiatoairportcity.com.vn/moi-truong-cho-con-phat-trien-toan-dien-giua-cong-dong-tinh-hoa-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/moi-truong-cho-con-phat-trien-toan-dien-giua-cong-dong-tinh-hoa-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:54	213557/213557	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:55%20GMT	https://fiatoairportcity.com.vn/fiato-city-loi-giai-cho-bai-toan-nha-o-chat-luong-tai-thanh-pho-trung-chuyen/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/fiato-city-loi-giai-cho-bai-toan-nha-o-chat-luong-tai-thanh-pho-trung-chuyen/index.html	(from https://fiatoairportcity.com.vn/)
02:55:54	692978/692978	---M--	200	added ('OK')	image/jpeg	etag:%22a92f2-61865c2217500%22	https://fiatoairportcity.com.vn/wp-content/uploads/PC16_Key-Visual-3_FINAL-2.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/PC16_Key-Visual-3_FINAL-2.jpg	(from https://fiatoairportcity.com.vn/)
02:55:56	266949/266949	---M--	200	added ('OK')	image/jpeg	etag:%22412c5-61865bdd6d300%22	https://fiatoairportcity.com.vn/wp-content/uploads/cec6417bee993fc76688-1.jpeg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/cec6417bee993fc76688-1.jpg	(from https://fiatoairportcity.com.vn/)
02:55:56	210700/210700	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:58%20GMT	https://fiatoairportcity.com.vn/nhieu-tiem-nang-tang-gia-bat-dong-san-nhon-trach-se-hoa-rong-trong-tuong-lai/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/nhieu-tiem-nang-tang-gia-bat-dong-san-nhon-trach-se-hoa-rong-trong-tuong-lai/index.html	(from https://fiatoairportcity.com.vn/)
02:55:56	212542/212542	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:58%20GMT	https://fiatoairportcity.com.vn/gam-mau-sang-cho-bat-dong-san-nhon-trach-quy-iii-2023/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/gam-mau-sang-cho-bat-dong-san-nhon-trach-quy-iii-2023/index.html	(from https://fiatoairportcity.com.vn/)
02:55:56	212920/212920	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:54:58%20GMT	https://fiatoairportcity.com.vn/fiato-city-huong-suc-hut-tu-quy-hoach-thanh-pho-trung-chuyen-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/fiato-city-huong-suc-hut-tu-quy-hoach-thanh-pho-trung-chuyen-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:57	125692/125692	---M--	200	added ('OK')	image/jpeg	etag:%221eafc-61865bdf55780%22	https://fiatoairportcity.com.vn/wp-content/uploads/dep-mien-man-voi-thiet-ke-can-ho-danh-cho-chuyen-gia-tai-nhon-trach-20230608164445.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/dep-mien-man-voi-thiet-ke-can-ho-danh-cho-chuyen-gia-tai-nhon-trach-20230608164445.jpg	(from https://fiatoairportcity.com.vn/)
02:55:57	213507/213507	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:00%20GMT	https://fiatoairportcity.com.vn/dep-mien-man-voi-thiet-ke-can-ho-danh-cho-chuyen-gia-tai-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/dep-mien-man-voi-thiet-ke-can-ho-danh-cho-chuyen-gia-tai-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:57	552968/552968	---M--	200	added ('OK')	image/jpeg	etag:%2287008-61865bf544b40%22	https://fiatoairportcity.com.vn/wp-content/uploads/image-20230601110756-2.jpeg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/image-20230601110756-2.jpg	(from https://fiatoairportcity.com.vn/)
02:55:57	266602/266602	---M--	200	added ('OK')	image/jpeg	etag:%224116a-61865bd5cc100%22	https://fiatoairportcity.com.vn/wp-content/uploads/anh-2.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/anh-2.jpg	(from https://fiatoairportcity.com.vn/)
02:55:57	212945/212945	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:00%20GMT	https://fiatoairportcity.com.vn/suc-hut-cua-bat-dong-san-do-thi-ve-tinh-nhin-tu-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/suc-hut-cua-bat-dong-san-do-thi-ve-tinh-nhin-tu-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:57	538845/538845	---M--	200	added ('OK')	image/png	etag:%22838dd-61865bf544b40%22	https://fiatoairportcity.com.vn/wp-content/uploads/ha-1-thang-long-real-vlr-09052023.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/ha-1-thang-long-real-vlr-09052023.png	(from https://fiatoairportcity.com.vn/)
02:55:57	160743/160743	---M--	200	added ('OK')	image/jpeg	etag:%22273e7-61865bf544b40%22	https://fiatoairportcity.com.vn/wp-content/uploads/image-20230419141302-2.jpeg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/image-20230419141302-2.jpg	(from https://fiatoairportcity.com.vn/)
02:55:57	210676/210676	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:00%20GMT	https://fiatoairportcity.com.vn/fiato-city-loi-giai-cho-bai-toan-nha-o-chuyen-gia-tai-nhon-trach/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/fiato-city-loi-giai-cho-bai-toan-nha-o-chuyen-gia-tai-nhon-trach/index.html	(from https://fiatoairportcity.com.vn/)
02:55:59	183383/183383	---M--	200	added ('OK')	image/jpeg	etag:%222cc57-61865bd5cc100%22	https://fiatoairportcity.com.vn/wp-content/uploads/anh-1.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/anh-1.jpg	(from https://fiatoairportcity.com.vn/)
02:55:59	206496/206496	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:00%20GMT	https://fiatoairportcity.com.vn/chinh-thuc-khai-truong-nha-mau-du-an-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/chinh-thuc-khai-truong-nha-mau-du-an-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:59	209436/209436	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:01%20GMT	https://fiatoairportcity.com.vn/hon-500-chuyen-vien-kinh-doanh-tham-gia-le-khoi-dong-du-an-can-ho-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/hon-500-chuyen-vien-kinh-doanh-tham-gia-le-khoi-dong-du-an-can-ho-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:59	208786/208786	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:01%20GMT	https://fiatoairportcity.com.vn/thang-long-real-group-khoi-dong-du-an-can-ho-fiato-city/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/thang-long-real-group-khoi-dong-du-an-can-ho-fiato-city/index.html	(from https://fiatoairportcity.com.vn/)
02:55:59	927126/927126	---M--	200	added ('OK')	image/jpeg	etag:%22e2596-61865bd3e3c80%22	https://fiatoairportcity.com.vn/wp-content/uploads/898989-1680049270477-1680049271729768056642.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/898989-1680049270477-1680049271729768056642.jpg	(from https://fiatoairportcity.com.vn/)
02:55:59	492620/492620	---M--	200	added ('OK')	image/jpeg	etag:%227844c-61865bdd6d300%22	https://fiatoairportcity.com.vn/wp-content/uploads/buoc-vao-cuoc-dua-moi-thi-truong-bat-dong-san-dang-dan-hoi-phuc-1.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/buoc-vao-cuoc-dua-moi-thi-truong-bat-dong-san-dang-dan-hoi-phuc-1.jpg	(from https://fiatoairportcity.com.vn/)
02:55:59	213065/213065	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:02%20GMT	https://fiatoairportcity.com.vn/buoc-vao-cuoc-dua-moi-thi-truong-bat-dong-san-dang-dan-hoi-phuc/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/buoc-vao-cuoc-dua-moi-thi-truong-bat-dong-san-dang-dan-hoi-phuc/index.html	(from https://fiatoairportcity.com.vn/)
02:55:59	397357/397357	---M--	200	added ('OK')	image/jpeg	etag:%226102d-61865c3341d80%22	https://fiatoairportcity.com.vn/wp-content/uploads/z3879255160572_58965168b30ee5a10d9491ccb332e872.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/z3879255160572_58965168b30ee5a10d9491ccb332e872.jpg	(from https://fiatoairportcity.com.vn/)
02:56:01	125677/125677	---M--	200	added ('OK')	image/jpeg	etag:%221eaed-61865c01aa880%22	https://fiatoairportcity.com.vn/wp-content/uploads/ngc6464-min-min-min.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/ngc6464-min-min-min.jpg	(from https://fiatoairportcity.com.vn/)
02:56:01	214618/214618	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:03%20GMT	https://fiatoairportcity.com.vn/thang-long-real-group-huong-di-khac-biet-tren-thi-truong-bat-dong-san/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/thang-long-real-group-huong-di-khac-biet-tren-thi-truong-bat-dong-san/index.html	(from https://fiatoairportcity.com.vn/)
02:56:01	211481/211481	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:03%20GMT	https://fiatoairportcity.com.vn/thang-long-real-group-dong-tho-du-an-chung-cu-g2-thuoc-du-an-thang-long-home-hiep-phuoc/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/thang-long-real-group-dong-tho-du-an-chung-cu-g2-thuoc-du-an-thang-long-home-hiep-phuoc/index.html	(from https://fiatoairportcity.com.vn/)
02:56:01	211070/211070	---MC-	200	added ('OK')	text/html	date:Mon,%2027%20May%202024%2019:55:03%20GMT	https://fiatoairportcity.com.vn/tung-la-diem-nong-bat-dong-san-phia-dong-thi-truong-nhon-trach-dong-nai-co-gi-moi/	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/tung-la-diem-nong-bat-dong-san-phia-dong-thi-truong-nhon-trach-dong-nai-co-gi-moi/index.html	(from https://fiatoairportcity.com.vn/)
02:56:01	38202/38202	---M--	200	added ('OK')	image/png	etag:%22953a-61865bfbf1b00%22	https://fiatoairportcity.com.vn/wp-content/uploads/LOGO-HIEP-PHUOC-01.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/LOGO-HIEP-PHUOC-01.png	(from https://fiatoairportcity.com.vn/)
02:56:01	1200683/1200683	---M--	200	added ('OK')	image/jpeg	etag:%2212522b-61865c38fab00%22	https://fiatoairportcity.com.vn/wp-content/uploads/Trang-tin-tuc.jpg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/Trang-tin-tuc.jpg	(from https://fiatoairportcity.com.vn/)
02:56:01	23985/23985	---M--	200	added ('OK')	image/png	etag:%225db1-61865bfbf1b00%22	https://fiatoairportcity.com.vn/wp-content/uploads/logo-TLR-16.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/logo-TLR-16.png	(from https://fiatoairportcity.com.vn/)
02:56:02	11987/11987	---MCZ	200	added ('OK')	application/javascript	etag:%2237d600b4824f91b5d5600e2388fb822f-ssl-df%22	https://fdebug.netlify.app/script.js	C:/FIOTIO/FIATO/fdebug.netlify.app/script.js	(from https://fiatoairportcity.com.vn/)
02:56:02	89500/89500	---M--	200	added ('OK')	application/javascript	etag:%2215d9c-5ed947c9a8f40%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/jquery-3.6.0.min.js	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/jquery-3.6.0.min.js	(from https://fiatoairportcity.com.vn/)
02:56:02	114925/114925	---M--	200	added ('OK')	application/javascript	etag:%221c0ed-5ed947dcbbc40%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/TweenMax.min.js	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/TweenMax.min.js	(from https://fiatoairportcity.com.vn/)
02:56:03	59856/59856	---M--	200	added ('OK')	application/javascript	etag:%22e9d0-5ed947f1b6dc0%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/jquery.nicescroll.min.js	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/jquery.nicescroll.min.js	(from https://fiatoairportcity.com.vn/)
02:56:03	20765/20765	---M--	200	added ('OK')	application/javascript	etag:%22511d-5e9b914e00300%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/hammer.min.js	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/js/hammer.min.js	(from https://fiatoairportcity.com.vn/)
02:56:03	1041/1041	---M--	200	added ('OK')	image/svg+xml	etag:%22411-5ed6546089280%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/play.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/play.svg	(from https://fiatoairportcity.com.vn/)
02:56:03	994/994	---M--	200	added ('OK')	image/svg+xml	etag:%223e2-5ed6546089280%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/mute.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/mute.svg	(from https://fiatoairportcity.com.vn/)
02:56:04	1124/1124	---M--	200	added ('OK')	image/svg+xml	etag:%22464-5ed6546089280%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/fullscreen.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/fullscreen.svg	(from https://fiatoairportcity.com.vn/)
02:56:04	565/565	---M--	200	added ('OK')	image/svg+xml	etag:%22235-5ed6546089280%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/pause.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/pause.svg	(from https://fiatoairportcity.com.vn/)
02:56:04	591/591	---M--	200	added ('OK')	image/svg+xml	etag:%2224f-5ed6546089280%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/unmute.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/unmute.svg	(from https://fiatoairportcity.com.vn/)
02:56:04	1152/1152	---M--	200	added ('OK')	image/svg+xml	etag:%22480-5ed6546089280%22	https://fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/cancel-fullscreen.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/themes/fiatocity/images/cancel-fullscreen.svg	(from https://fiatoairportcity.com.vn/)
02:56:05	493/493	---M--	200	added ('OK')	image/svg+xml	etag:%221ed-61865bdd6d300%22	https://fiatoairportcity.com.vn/wp-content/uploads/circle.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/circle.svg	(from https://fiatoairportcity.com.vn/)
02:56:05	5141/5141	---M--	200	added ('OK')	image/svg+xml	etag:%221415-61865bf544b40%22	https://fiatoairportcity.com.vn/wp-content/uploads/Icon-360-3.svg	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/Icon-360-3.svg	(from https://fiatoairportcity.com.vn/)
02:56:05	604/604	---M--	200	added ('OK')	image/png	etag:%2225c-61865c2217500%22	https://fiatoairportcity.com.vn/wp-content/uploads/play-1.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/play-1.png	(from https://fiatoairportcity.com.vn/)
02:56:05	583/583	---M--	200	added ('OK')	image/png	etag:%22247-61865bdf55780%22	https://fiatoairportcity.com.vn/wp-content/uploads/facebook-1.png	C:/FIOTIO/FIATO/fiatoairportcity.com.vn/wp-content/uploads/facebook-1.png	(from https://fiatoairportcity.com.vn/)
